date,cpi,purchasing_power
2005-10-01,199.1,0.5022601707684581
2005-11-01,198.1,0.5047955577990914
2005-12-01,198.1,0.5047955577990914
2006-01-01,199.3,0.5017561465127948
2006-02-01,199.4,0.5015045135406219
2006-03-01,199.7,0.5007511266900351
2006-04-01,200.7,0.4982561036372696
2006-05-01,201.3,0.4967709885742672
2006-06-01,201.8,0.4955401387512388
2006-07-01,202.9,0.4928536224741252
2006-08-01,203.8,0.4906771344455348
2006-09-01,202.8,0.49309664694280075
2006-10-01,201.9,0.49529470034670625
2006-11-01,202.0,0.49504950495049505
2006-12-01,203.1,0.4923682914820286
2007-01-01,203.437,0.49155266741054965
2007-02-01,204.226,0.48965361902989823
2007-03-01,205.288,0.48712053310471143
2007-04-01,205.904,0.48566322169554743
2007-05-01,206.755,0.4836642402843946
2007-06-01,207.234,0.48254630031751544
2007-07-01,207.603,0.48168860758274207
2007-08-01,207.667,0.48154015804147987
2007-09-01,208.547,0.47950821637328755
2007-10-01,209.19,0.4780343228643817
2007-11-01,210.834,0.47430680061090713
2007-12-01,211.445,0.4729362245501194
2008-01-01,212.174,0.4713112822494745
2008-02-01,212.687,0.47017448175017745
2008-03-01,213.448,0.4684981822270529
2008-04-01,213.942,0.4674164025763992
2008-05-01,215.208,0.4646667410133452
2008-06-01,217.463,0.45984834201680286
2008-07-01,219.016,0.4565876465646346
2008-08-01,218.69,0.457268279299465
2008-09-01,218.877,0.45687760705784525
2008-10-01,216.995,0.460840111523307
2008-11-01,213.153,0.4691465754645724
2008-12-01,211.398,0.47304137219841247
2009-01-01,211.933,0.4718472347392808
2009-02-01,212.705,0.47013469358971344
2009-03-01,212.495,0.4705993082190169
2009-04-01,212.709,0.4701258526907653
2009-05-01,213.022,0.4694350818225348
2009-06-01,214.79,0.4655710228595372
2009-07-01,214.726,0.46570978828833026
2009-08-01,215.445,0.46415558495207593
2009-09-01,215.861,0.46326108004688205
2009-10-01,216.509,0.4618745641058802
2009-11-01,217.234,0.46033309702901015
2009-12-01,217.347,0.46009376710973693
2010-01-01,217.488,0.45979548296917533
2010-02-01,217.281,0.46023352248931104
2010-03-01,217.353,0.4600810662838792
2010-04-01,217.403,0.4599752533313708
2010-05-01,217.29,0.46021445993833127
2010-06-01,217.199,0.4604072762765942
2010-07-01,217.605,0.45954826405643256
2010-08-01,217.923,0.4588776769776481
2010-09-01,218.275,0.4581376703699462
2010-10-01,219.035,0.45654804026753715
2010-11-01,219.59,0.4553941436313129
2010-12-01,220.472,0.4535723357161
2011-01-01,221.187,0.4521061364365898
2011-02-01,221.898,0.45065750930607756
2011-03-01,223.046,0.44833801099324805
2011-04-01,224.093,0.44624330077244717
2011-05-01,224.806,0.44482798501819343
2011-06-01,224.806,0.44482798501819343
2011-07-01,225.395,0.4436655648971805
2011-08-01,226.106,0.4422704395283628
2011-09-01,226.597,0.4413121091629633
2011-10-01,226.75,0.4410143329658214
2011-11-01,227.169,0.44020090769427167
2011-12-01,227.223,0.44009629306892345
2012-01-01,227.842,0.4389006416727381
2012-02-01,228.329,0.43796451611490433
2012-03-01,228.807,0.4370495657912564
2012-04-01,229.187,0.436324922443245
2012-05-01,228.713,0.43722919116971926
2012-06-01,228.524,0.43759080009101886
2012-07-01,228.59,0.4374644560129489
2012-08-01,229.918,0.4349376734313973
2012-09-01,231.015,0.4328723243079454
2012-10-01,231.638,0.43170809625363715
2012-11-01,231.249,0.4324343024186051
2012-12-01,231.221,0.4324866685984404
2013-01-01,231.679,0.4316316973053233
2013-02-01,232.937,0.4293006263496138
2013-03-01,232.282,0.4305111889858017
2013-04-01,231.797,0.4314119682308227
2013-05-01,231.893,0.43123337056314764
2013-06-01,232.445,0.4302092968229044
2013-07-01,232.9,0.42936882782310004
2013-08-01,233.456,0.42834624083339046
2013-09-01,233.544,0.42818483883122666
2013-10-01,233.669,0.42795578360843756
2013-11-01,234.1,0.42716787697565145
2013-12-01,234.719,0.42604135157358375
2014-01-01,235.288,0.42501105028730746
2014-02-01,235.547,0.4245437216351726
2014-03-01,236.028,0.4236785466131137
2014-04-01,236.468,0.42289020078826733
2014-05-01,236.918,0.42208696679863916
2014-06-01,237.231,0.4215300698475326
2014-07-01,237.498,0.4210561773151774
2014-08-01,237.46,0.42112355765181503
2014-09-01,237.477,0.4210934111513957
2014-10-01,237.43,0.4211767678894832
2014-11-01,236.983,0.4219711962461442
2014-12-01,236.252,0.4232768399844234
2015-01-01,234.747,0.4259905344903236
2015-02-01,235.342,0.4249135300966253
2015-03-01,235.976,0.4237719090076957
2015-04-01,236.222,0.4233305957954805
2015-05-01,237.001,0.42193914793608467
2015-06-01,237.657,0.42077447750329255
2015-07-01,238.034,0.42010805179092064
2015-08-01,238.033,0.420109816706087
2015-09-01,237.498,0.4210561773151774
2015-10-01,237.733,0.4206399616376355
2015-11-01,238.017,0.42013805736565035
2015-12-01,237.761,0.42059042483838815
2016-01-01,237.652,0.42078333024758896
2016-02-01,237.336,0.4213435804092089
2016-03-01,238.08,0.42002688172043007
2016-04-01,238.992,0.4184240476668675
2016-05-01,239.557,0.4174371861394157
2016-06-01,240.222,0.4162816061809493
2016-07-01,240.101,0.41649139320535944
2016-08-01,240.545,0.41572262986135655
2016-09-01,241.176,0.41463495538527884
2016-10-01,241.741,0.4136658655337737
2016-11-01,242.026,0.4131787493905613
2016-12-01,242.637,0.4121382971269839
2017-01-01,243.618,0.4104787002602435
2017-02-01,244.006,0.4098259878855438
2017-03-01,243.892,0.41001754875108654
2017-04-01,244.193,0.4095121481778757
2017-05-01,244.004,0.4098293470598843
2017-06-01,244.163,0.40956246441926086
2017-07-01,244.243,0.4094283152434256
2017-08-01,245.183,0.40785861988800204
2017-09-01,246.435,0.4057865157140828
2017-10-01,246.626,0.4054722535336907
2017-11-01,247.284,0.4043933291276427
2017-12-01,247.805,0.4035431084925647
2018-01-01,248.859,0.40183397024017614
2018-02-01,249.529,0.40075502246231903
2018-03-01,249.577,0.4006779470864703
2018-04-01,250.227,0.3996371294864263
2018-05-01,250.792,0.39873680181186
2018-06-01,251.018,0.39837780557569574
2018-07-01,251.214,0.398066986712524
2018-08-01,251.663,0.39735678268160196
2018-09-01,252.182,0.3965390075421719
2018-10-01,252.772,0.3956134381972687
2018-11-01,252.594,0.3958922223014007
2018-12-01,252.767,0.3956212638516895
2019-01-01,252.561,0.3959439501744133
2019-02-01,253.319,0.39475917716397113
2019-03-01,254.277,0.39327190426188763
2019-04-01,255.233,0.3917988661340814
2019-05-01,255.296,0.3917021809977438
2019-06-01,255.213,0.3918295698103153
2019-07-01,255.802,0.390927357878359
2019-08-01,256.036,0.39057007608305083
2019-09-01,256.43,0.38996997231213193
2019-10-01,257.155,0.3888705255585153
2019-11-01,257.879,0.38777876445930065
2019-12-01,258.63,0.38665274716776865
2020-01-01,258.906,0.3862405660741736
2020-02-01,259.246,0.38573401325382073
2020-03-01,258.15,0.38737168312996323
2020-04-01,256.126,0.3904328338395946
2020-05-01,255.848,0.3908570713861355
2020-06-01,257.004,0.38909900235015793
2020-07-01,258.408,0.3869849230673973
2020-08-01,259.366,0.38555554698765454
2020-09-01,259.951,0.3846878834857338
2020-10-01,260.249,0.38424739384205125
2020-11-01,260.895,0.3832959619770406
2020-12-01,262.005,0.38167210549416997
2021-01-01,262.518,0.38092626029453225
2021-02-01,263.583,0.3793871380172469
2021-03-01,264.91,0.3774866935940508
2021-04-01,266.752,0.37488003838771594
2021-05-01,268.452,0.37250607184897117
2021-06-01,270.664,0.36946176809623743
2021-07-01,271.994,0.367655168864019
2021-08-01,272.789,0.36658369655667933
2021-09-01,273.887,0.365114079894263
2021-10-01,276.434,0.36175000180875
2021-11-01,278.799,0.35868134390725936
2021-12-01,280.808,0.3561152103928663
2022-01-01,282.39,0.35412018839194026
2022-02-01,284.535,0.3514506124026921
2022-03-01,287.553,0.3477619777919201
2022-04-01,288.764,0.3463035558449114
2022-05-01,291.359,0.3432191900713553
2022-06-01,294.996,0.33898764729013275
2022-07-01,294.977,0.33900948209521425
2022-08-01,295.209,0.33874306000155824
2022-09-01,296.341,0.3374490873689432
2022-10-01,297.863,0.3357248130852103
2022-11-01,298.648,0.33484235621869224
2022-12-01,298.812,0.3346585813153421
2023-01-01,300.356,0.33293824661401805
2023-02-01,301.509,0.3316650580911349
2023-03-01,301.744,0.33140675539530196
2023-04-01,303.032,0.32999815201034877
2023-05-01,303.365,0.32963591712953044
2023-06-01,304.003,0.32894412226195135
2023-07-01,304.628,0.32826923329437874
2023-08-01,306.187,0.32659779807764533
2023-09-01,307.288,0.32542761188201297
2023-10-01,307.531,0.3251704706192221
2023-11-01,308.024,0.32465002727060227
2023-12-01,308.742,0.32389503209799764
2024-01-01,309.685,0.3229087621292604
2024-02-01,311.054,0.32148758736425187
2024-03-01,312.23,0.32027671908528965
2024-04-01,313.207,0.3192776662079711
2024-05-01,313.225,0.31925931838135524
2024-06-01,313.049,0.3194388098987699
2024-07-01,313.534,0.3189446758565259
2024-08-01,314.121,0.31834866182140004
2024-09-01,314.686,0.3177770857299022
2024-10-01,315.454,0.31700342997711234
2024-11-01,316.441,0.3160146757215405
2024-12-01,317.685,0.31477721642507517
