DATAFLOW,FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,TRANSACTION,INSTR_ASSET,EXPENDITURE,UNIT_MEASURE,VALUATION,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE,COUNTERPART_AREA,CONSOLIDATION,REF_YEAR_PRICE,CONF_STATUS,DECIMALS,OBS_STATUS,UNIT_MULT,CURRENCY
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,POL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,34872,_Z,P,,F,2,A,6,PLN
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,POL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,36995,_Z,P,,F,2,A,6,PLN
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,POL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,76966.67,_Z,P,,F,2,A,6,PLN
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NOR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,19866,_Z,P,,F,2,A,6,NOK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NOR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,24543,_Z,P,,F,2,A,6,NOK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NOR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,30270,_Z,P,,F,2,A,6,NOK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NOR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,52308,_Z,P,,F,2,A,6,NOK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SWE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,41713,_Z,P,,F,2,A,6,SEK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SWE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,47306,_Z,P,,F,2,A,6,SEK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SWE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,51027,_Z,P,,F,2,A,6,SEK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SWE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,90103,_Z,P,,F,2,A,6,SEK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,USA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2004,258055.997,_Z,P,,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,USA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,340218.02,_Z,P,,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,USA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,344103.866,_Z,P,,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,USA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2015,367384.062,_Z,P,,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,USA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,513935.04,_Z,P,,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ROU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2004,4563.9,_Z,P,,F,2,A,6,RON
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ROU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2015,16144,_Z,P,,F,2,A,6,RON
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ROU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2018,20519,_Z,P,,F,2,A,6,RON
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ROU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,42534.7,_Z,P,,F,2,A,6,RON
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EU27_2020,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2015,206080.53,_Z,P,,F,2,B,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVK,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,1761.21,_Z,P,,F,2,P,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVK,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,2085.75,_Z,P,,F,2,P,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EU27_2020,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,290991.86,_Z,P,,F,2,P,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,PRT,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,4279.85,_Z,P,,F,2,P,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVK,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,2971.23,_Z,P,,F,2,P,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,27443,_Z,P,,F,2,P,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2019,5302.56,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BGR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2018,1378.024,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,HRV,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2018,1063.49,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BGR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2015,1279.38,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,HRV,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2015,1035.76,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EA20,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2015,177815.53,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2016,415.9,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,FIN,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2016,2563,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2016,7247.8,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2016,4805.85,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2004,4882,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BGR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2004,574.16,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EU27_2020,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2004,151545.82,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EA20,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2004,136139.58,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,HRV,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2004,783.96,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2004,214,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BEL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,5185.3,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,AUT,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,3474.74,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DEU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,36121,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,FRA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,26854.4,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,FIN,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,2105,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,GRC,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,3076,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EST,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,240.2,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LTU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,911.1,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,1075.89,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BGR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,2462.31,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,HRV,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,1687.71,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVN,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,1051.49,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EA20,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,242678.79,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2023,19484,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,IRL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,2988.19,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ITA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,29222,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LTU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,477.83,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVK,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,1407.47,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVN,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,590.3,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,20064,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,557.66,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,333.64,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,11226,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,PRT,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2007,3181.1,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,23166,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EA20,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,169608.38,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LTU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,513.59,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVN,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,682.05,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BGR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,957.246,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,HRV,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,1030.2,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EU27_2020,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,194557.16,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,12365,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,421.88,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,PRT,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2010,3586.98,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ESP,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,20870,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EA20,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,172788.98,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LTU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,569.5,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,BGR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,1100.09,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,HRV,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,1020.91,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SVN,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,657.81,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,EU27_2020,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,199166.31,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NLD,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,12924,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LVA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,438.3,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,LUX,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,482.39,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,PRT,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,3498.52,_Z,P,,F,2,A,6,EUR
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ROU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2016,15532.9,_Z,P,,F,2,A,6,RON
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ROU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2008,11569.7,_Z,P,,F,2,A,6,RON
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ROU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2017,17088.4,_Z,P,,F,2,A,6,RON
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ROU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,5837.3,_Z,P,,F,2,A,6,RON
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ROU,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2012,12859.9,_Z,P,,F,2,A,6,RON
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SWE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2008,43510,_Z,P,,F,2,A,6,SEK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SWE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2009,44567,_Z,P,,F,2,A,6,SEK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SWE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2015,53366,_Z,P,,F,2,A,6,SEK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SWE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2016,56114,_Z,P,,F,2,A,6,SEK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SWE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2002,34147,_Z,P,,F,2,A,6,SEK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,USA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,271234.669,_Z,P,,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,USA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2008,329027.758,_Z,P,,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,USA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2009,335320.511,_Z,P,,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,USA,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2016,377342.978,_Z,P,,F,2,A,6,USD
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NOR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2008,21423,_Z,P,,F,2,A,6,NOK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NOR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,17670,_Z,P,,F,2,A,6,NOK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,NOR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2002,17657,_Z,P,,F,2,A,6,NOK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,POL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,21357,_Z,P,,F,2,A,6,PLN
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,POL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2008,30233,_Z,P,,F,2,A,6,PLN
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,POL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2002,16072,_Z,P,,F,2,A,6,PLN
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,CZE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2017,89310,_Z,P,,F,2,A,6,CZK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,CZE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2018,100539,_Z,P,,F,2,A,6,CZK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,CZE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2009,78440,_Z,P,,F,2,A,6,CZK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DNK,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2018,21110.25,_Z,P,,F,2,A,6,DKK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DNK,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2017,20421.68,_Z,P,,F,2,A,6,DKK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,SWE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,36782,_Z,P,,F,2,A,6,SEK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,KOR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,10160500,_Z,P,,F,2,A,6,KRW
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,CRI,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2017,858671.482,_Z,P,,F,2,A,6,CRC
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,CRI,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2018,904322.73,_Z,P,,F,2,A,6,CRC
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ISR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2002,9413.594,_Z,P,,F,2,A,6,ILS
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,KOR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2002,7768400,_Z,P,,F,2,A,6,KRW
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ISL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2002,11921.38,_Z,P,,F,2,A,6,ISK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,GBR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2005,32637,_Z,P,,F,2,A,6,GBP
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,GBR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2008,37008,_Z,P,,F,2,A,6,GBP
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,GBR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2009,38974,_Z,P,,F,2,A,6,GBP
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,GBR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2016,35974,_Z,P,,F,2,A,6,GBP
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,CZE,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,71489,_Z,P,,F,2,A,6,CZK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,DNK,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,19468.8,_Z,P,,F,2,A,6,DKK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,CRI,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,622856.949,_Z,P,,F,2,A,6,CRC
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ISR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,17374.765,_Z,P,,F,2,A,6,ILS
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,JPN,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,6370900,_Z,P,,F,2,A,6,JPY
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,KOR,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,17061600,_Z,P,,F,2,A,6,KRW
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,ISL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,27205.82,_Z,P,,F,2,A,6,ISK
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,HUN,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,612462,_Z,P,,F,2,A,6,HUF
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,COL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2018,22181501.4,_Z,P,,F,2,A,6,COP
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,COL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2017,20774150,_Z,P,,F,2,A,6,COP
OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),A,COL,S13,_Z,D,OTE,_Z,GF03,XDC,S,V,N,T1100,2013,14575560,_Z,P,,F,2,A,6,COP
