DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,AGE,SEX,SOCIO_ECON_STATUS,DEATH_CAUSE,CALC_METHODOLOGY,GESTATION_THRESHOLD,HEALTH_STATUS,DISEASE,CANCER_SITE,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,OBS_STATUS2,OBS_STATUS3,UNIT_MULT
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CHE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2015,1.9,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CHE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2023,1.9,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GBR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,1.9,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GBR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1997,1.9,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GBR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1998,1.9,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),HRV,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,1.9,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),HRV,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2001,1.9,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),PER,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2007,1.9,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),PER,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2009,1.9,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ZAF,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1997,1.9,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),AUS,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),AUT,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),BEL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),BEL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2012,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),BEL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2016,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),BEL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2017,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CHL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2007,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CHL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2008,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),DNK,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2004,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),FRA,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2018,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GRC,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2013,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),HUN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2003,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),IRL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1995,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),MEX,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1995,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),NOR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SVK,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2018,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SVN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1998,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SVN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2007,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SVN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2014,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2008,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2014,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2016,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CHE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2011,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CHE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2017,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GBR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1999,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GBR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2005,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),BGR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2006,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),HRV,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2020,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ZAF,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2016,1.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1995,0.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1997,0.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1998,0.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2005,0.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2007,0.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2010,0.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2011,0.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2016,0.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ZAF,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,0.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CAN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1995,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),DNK,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1998,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GRC,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2008,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GRC,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2010,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GRC,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2017,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GRC,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2018,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),LUX,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2005,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),NZL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2008,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),NOR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2002,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1995,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2022,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SWE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2000,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GBR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2007,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),HRV,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2006,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),HRV,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2017,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ZAF,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2003,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ZAF,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2004,2.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),AUT,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2000,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CHL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2015,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CRI,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2007,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),FRA,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2004,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),HUN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2001,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),HUN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2004,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),HUN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2005,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2000,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2004,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),IRL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1997,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2000,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),KOR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2000,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),LUX,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2018,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),MEX,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),MEX,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1997,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),MEX,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1998,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),MEX,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2008,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),NLD,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2022,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),NLD,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2023,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),NZL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2005,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),NOR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1997,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),NOR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2000,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SVN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2002,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SVN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2021,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SVN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2022,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2003,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2006,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2007,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2009,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ESP,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2011,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SWE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1995,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SWE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SWE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1998,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CHE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2016,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),TUR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2018,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GBR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2003,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),BGR,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2010,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),PER,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2001,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),PER,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2003,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),PER,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2020,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ZAF,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2017,1.5,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CZE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2012,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CZE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2021,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),DNK,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2017,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),DNK,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2020,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),DNK,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2021,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),GRC,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2006,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ISL,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2010,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SVN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2011,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),SWE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2008,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ROU,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2012,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),ROU,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2013,3.8,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),AUS,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2001,3.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CAN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1998,3.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CAN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1999,3.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CAN,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2002,3.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CZE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,1996,3.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CZE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2009,3.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CZE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2011,3.1,1,,,,0
OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.1),CZE,A,CSEM,DT_10P5HB,_T,_T,_Z,CICDPOSN,STANDARD,_Z,_Z,_Z,_Z,2019,3.1,1,,,,0
